episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
569,C,-29.93,-59.73,0.17,0.33,0,0.00,100.00,Yes,564,76,1
569,A,22.40,44.72,0.09,0.18,0,0.00,100.00,Yes,0,76,2
569,B,30.00,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
570,C,-45.46,-90.73,0.11,0.21,0,0.00,100.00,Yes,624,303,2
570,A,-0.30,-0.59,0.09,0.18,0,0.00,100.00,Yes,0,303,1
570,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
571,C,-36.23,-72.32,0.15,0.30,0,0.00,100.00,Yes,541,141,1
571,A,15.90,31.74,0.09,0.19,0,0.00,100.00,Yes,0,141,2
571,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
572,C,-62.99,-125.74,0.08,0.15,0,0.00,100.00,Yes,0,930,3
572,A,-63.00,-125.74,0.09,0.18,0,0.00,100.00,Yes,0,930,1
572,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
573,C,-51.08,-101.96,0.09,0.18,0,0.00,100.00,Yes,671,403,2
573,A,-10.29,-20.55,0.09,0.19,0,0.00,100.00,Yes,0,403,1
573,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
574,C,-62.39,-124.54,0.08,0.15,0,0.00,100.00,Yes,0,924,3
574,A,-62.40,-124.55,0.09,0.18,0,0.00,100.00,Yes,0,924,1
574,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
575,C,-33.65,-67.17,0.11,0.21,0,0.00,100.00,Yes,588,159,1
575,A,14.11,28.15,0.09,0.18,0,0.00,100.00,Yes,0,159,1
575,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
576,C,-63.09,-125.94,0.08,0.15,0,0.00,100.00,Yes,0,931,3
576,A,-63.10,-125.94,0.09,0.18,0,0.00,100.00,Yes,0,931,1
576,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
577,C,-28.43,-56.75,0.15,0.30,0,0.00,100.00,Yes,540,67,1
577,A,23.31,46.52,0.09,0.18,0,0.00,100.00,Yes,0,67,2
577,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
578,C,-62.19,-124.14,0.08,0.15,0,0.00,100.00,Yes,0,922,3
578,A,-62.20,-124.15,0.09,0.17,0,0.00,100.00,Yes,0,922,1
578,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
579,C,-36.04,-71.94,0.14,0.28,0,0.00,100.00,Yes,551,173,1
579,A,12.70,25.36,0.09,0.18,0,0.00,100.00,Yes,0,173,2
579,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
580,C,-44.95,-89.71,0.12,0.24,0,0.00,100.00,Yes,618,206,1
580,A,9.40,18.77,0.09,0.19,0,0.00,100.00,Yes,0,206,1
580,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
581,C,-33.23,-66.33,0.17,0.33,0,0.00,100.00,Yes,619,79,1
581,A,22.10,44.12,0.09,0.18,0,0.00,100.00,Yes,0,79,2
581,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
582,C,-31.44,-62.75,0.14,0.28,0,0.00,100.00,Yes,572,88,1
582,A,21.20,42.32,0.09,0.18,0,0.00,100.00,Yes,0,88,2
582,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
583,C,-62.69,-125.14,0.08,0.15,0,0.00,100.00,Yes,0,927,3
583,A,-62.70,-125.15,0.09,0.17,0,0.00,100.00,Yes,0,927,1
583,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
584,C,-32.85,-65.56,0.12,0.23,0,0.00,100.00,Yes,461,235,1
584,A,6.51,12.99,0.10,0.19,0,0.00,100.00,Yes,0,235,1
584,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
585,C,-36.04,-71.94,0.13,0.26,0,0.00,100.00,Yes,569,115,1
585,A,18.50,36.93,0.09,0.18,0,0.00,100.00,Yes,0,115,2
585,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
586,C,-33.94,-67.74,0.14,0.28,0,0.00,100.00,Yes,542,125,1
586,A,17.50,34.94,0.09,0.18,0,0.00,100.00,Yes,0,125,2
586,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
587,C,-60.89,-121.55,0.07,0.15,0,0.00,100.00,Yes,0,909,3
587,A,-60.90,-121.55,0.09,0.17,0,0.00,100.00,Yes,0,909,1
587,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
588,C,-31.14,-62.16,0.13,0.25,0,0.00,100.00,Yes,565,100,1
588,A,20.01,39.93,0.09,0.18,0,0.00,100.00,Yes,0,100,2
588,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
589,C,-33.63,-67.12,0.16,0.32,0,0.00,100.00,Yes,610,142,1
589,A,15.80,31.54,0.09,0.17,0,0.00,100.00,Yes,0,142,2
589,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
590,C,-59.79,-119.35,0.07,0.15,0,0.00,100.00,Yes,0,898,3
590,A,-59.80,-119.35,0.09,0.17,0,0.00,100.00,Yes,0,898,1
590,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
591,C,-31.75,-63.37,0.12,0.25,0,0.00,100.00,Yes,533,142,1
591,A,15.81,31.55,0.09,0.19,0,0.00,100.00,Yes,0,142,2
591,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
592,C,-40.35,-80.54,0.13,0.25,0,0.00,100.00,Yes,598,142,1
592,A,15.80,31.55,0.09,0.18,0,0.00,100.00,Yes,0,142,2
592,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
593,C,-33.64,-67.14,0.15,0.29,0,0.00,100.00,Yes,550,117,1
593,A,18.31,36.54,0.09,0.18,0,0.00,100.00,Yes,0,117,2
593,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
594,C,-35.75,-71.35,0.12,0.25,0,0.00,100.00,Yes,632,180,1
594,A,12.00,23.96,0.09,0.18,0,0.00,100.00,Yes,0,180,2
594,B,30.00,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
595,C,-35.64,-71.14,0.13,0.26,0,0.00,100.00,Yes,547,135,1
595,A,16.50,32.94,0.09,0.18,0,0.00,100.00,Yes,0,135,2
595,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
596,C,-41.34,-82.51,0.14,0.28,0,0.00,100.00,Yes,620,200,1
596,A,10.01,19.97,0.09,0.19,0,0.00,100.00,Yes,0,200,2
596,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
597,C,-37.44,-74.74,0.13,0.26,0,0.00,100.00,Yes,628,216,1
597,A,8.40,16.78,0.09,0.18,0,0.00,100.00,Yes,0,216,2
597,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
598,C,-35.84,-71.54,0.12,0.25,0,0.00,100.00,Yes,576,198,1
598,A,10.20,20.37,0.09,0.18,0,0.00,100.00,Yes,0,198,2
598,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
599,C,-44.04,-87.91,0.13,0.25,0,0.00,100.00,Yes,649,234,1
599,A,6.60,13.18,0.09,0.19,0,0.00,100.00,Yes,0,234,2
599,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
600,C,-60.49,-120.75,0.08,0.15,0,0.00,100.00,Yes,0,905,3
600,A,-60.50,-120.75,0.09,0.17,0,0.00,100.00,Yes,0,905,1
600,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
601,C,-44.05,-87.92,0.11,0.23,0,0.00,100.00,Yes,652,205,1
601,A,9.50,18.97,0.09,0.18,0,0.00,100.00,Yes,0,205,1
601,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
602,C,-31.95,-63.76,0.12,0.24,0,0.00,100.00,Yes,502,146,1
602,A,15.40,30.75,0.09,0.18,0,0.00,100.00,Yes,0,146,1
602,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
603,C,-39.94,-79.72,0.14,0.29,0,0.00,100.00,Yes,693,184,1
603,A,11.60,23.16,0.09,0.17,0,0.00,100.00,Yes,0,184,2
603,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
604,C,-31.63,-63.13,0.16,0.31,0,0.00,100.00,Yes,571,94,1
604,A,20.60,41.13,0.09,0.18,0,0.00,100.00,Yes,0,94,2
604,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
605,C,-29.93,-59.74,0.17,0.33,0,0.00,100.00,Yes,572,107,1
605,A,19.30,38.53,0.09,0.17,0,0.00,100.00,Yes,0,107,2
605,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
606,C,-35.63,-71.12,0.16,0.31,0,0.00,100.00,Yes,647,38,1
606,A,26.20,52.30,0.09,0.17,0,0.00,100.00,Yes,0,38,2
606,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
607,C,-32.54,-64.94,0.15,0.29,0,0.00,100.00,Yes,571,117,1
607,A,18.30,36.53,0.09,0.18,0,0.00,100.00,Yes,0,117,2
607,B,30.00,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
608,C,-62.39,-124.54,0.08,0.15,0,0.00,100.00,Yes,0,924,3
608,A,-62.40,-124.55,0.09,0.17,0,0.00,100.00,Yes,0,924,1
608,B,30.01,59.89,0.08,0.17,0,0.00,100.00,No,0,0,2
609,C,-30.34,-60.56,0.13,0.26,0,0.00,100.00,Yes,510,132,1
609,A,16.80,33.54,0.09,0.18,0,0.00,100.00,Yes,0,132,2
609,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
610,C,-43.04,-85.91,0.13,0.26,0,0.00,100.00,Yes,590,239,1
610,A,6.11,12.19,0.09,0.19,0,0.00,100.00,Yes,0,239,2
610,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
611,C,-31.23,-62.34,0.17,0.34,0,0.00,100.00,Yes,586,32,1
611,A,26.80,53.50,0.09,0.18,0,0.00,100.00,Yes,0,32,2
611,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
612,C,-62.19,-124.14,0.08,0.15,0,0.00,100.00,Yes,0,922,3
612,A,-62.20,-124.15,0.09,0.18,0,0.00,100.00,Yes,0,922,1
612,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
613,C,-33.75,-67.37,0.11,0.22,0,0.00,100.00,Yes,540,149,1
613,A,15.10,30.15,0.09,0.18,0,0.00,100.00,Yes,0,149,1
613,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
614,C,-60.39,-120.55,0.08,0.15,0,0.00,100.00,Yes,0,904,3
614,A,-60.40,-120.55,0.09,0.17,0,0.00,100.00,Yes,0,904,1
614,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
615,C,-61.09,-121.95,0.07,0.15,0,0.00,100.00,Yes,0,911,3
615,A,-61.10,-121.95,0.09,0.17,0,0.00,100.00,Yes,0,911,1
615,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
616,C,-33.55,-66.96,0.12,0.24,0,0.00,100.00,Yes,498,201,1
616,A,9.90,19.77,0.09,0.18,0,0.00,100.00,Yes,0,201,2
616,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
617,C,-35.44,-70.74,0.14,0.27,0,0.00,100.00,Yes,529,140,1
617,A,16.01,31.95,0.09,0.18,0,0.00,100.00,Yes,0,140,2
617,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
618,C,-62.09,-123.94,0.08,0.15,0,0.00,100.00,Yes,0,921,3
618,A,-62.10,-123.95,0.09,0.17,0,0.00,100.00,Yes,0,921,1
618,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
619,C,-59.99,-119.75,0.08,0.15,0,0.00,100.00,Yes,0,900,3
619,A,-60.00,-119.76,0.09,0.18,0,0.00,100.00,Yes,0,900,1
619,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
620,C,-35.95,-71.75,0.12,0.24,0,0.00,100.00,Yes,613,136,1
620,A,16.40,32.74,0.09,0.18,0,0.00,100.00,Yes,0,136,1
620,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
621,C,-39.23,-78.31,0.15,0.30,0,0.00,100.00,Yes,667,116,1
621,A,18.40,36.73,0.09,0.17,0,0.00,100.00,Yes,0,116,2
621,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
622,C,-61.69,-123.14,0.08,0.15,0,0.00,100.00,Yes,0,917,3
622,A,-61.70,-123.15,0.09,0.17,0,0.00,100.00,Yes,0,917,1
622,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
623,C,-53.89,-107.57,0.08,0.15,0,0.00,100.00,Yes,0,839,3
623,A,-53.90,-107.58,0.09,0.17,0,0.00,100.00,Yes,0,839,1
623,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
624,C,-38.15,-76.14,0.12,0.23,0,0.00,100.00,Yes,610,145,1
624,A,15.50,30.95,0.09,0.18,0,0.00,100.00,Yes,0,145,1
624,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
625,C,-35.24,-70.35,0.12,0.25,0,0.00,100.00,Yes,623,199,1
625,A,10.10,20.17,0.09,0.18,0,0.00,100.00,Yes,0,199,2
625,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
626,C,-39.74,-79.32,0.14,0.28,0,0.00,100.00,Yes,549,176,1
626,A,12.41,24.76,0.10,0.19,0,0.00,100.00,Yes,0,176,2
626,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
627,C,-38.34,-76.53,0.14,0.28,0,0.00,100.00,Yes,619,176,1
627,A,12.40,24.76,0.09,0.18,0,0.00,100.00,Yes,0,176,2
627,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
628,C,-61.39,-122.54,0.08,0.15,0,0.00,100.00,Yes,0,914,3
628,A,-61.40,-122.55,0.09,0.17,0,0.00,100.00,Yes,0,914,1
628,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
629,C,-37.95,-75.75,0.11,0.22,0,0.00,100.00,Yes,537,260,1
629,A,4.01,7.99,0.09,0.19,0,0.00,100.00,Yes,0,260,1
629,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
630,C,-38.34,-76.53,0.14,0.27,0,0.00,100.00,Yes,628,114,1
630,A,18.61,37.14,0.09,0.18,0,0.00,100.00,Yes,0,114,2
630,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
631,C,-62.99,-125.73,0.08,0.16,0,0.00,100.00,Yes,0,930,3
631,A,-63.00,-125.74,0.09,0.18,0,0.00,100.00,Yes,0,930,1
631,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
632,C,-59.09,-117.95,0.08,0.15,0,0.00,100.00,Yes,0,891,3
632,A,-59.10,-117.96,0.09,0.17,0,0.00,100.00,Yes,0,891,1
632,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
633,C,-27.53,-54.95,0.15,0.31,0,0.00,100.00,Yes,517,103,1
633,A,19.70,39.33,0.09,0.18,0,0.00,100.00,Yes,0,103,2
633,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
634,C,-42.04,-83.91,0.13,0.27,0,0.00,100.00,Yes,664,173,1
634,A,12.71,25.36,0.09,0.18,0,0.00,100.00,Yes,0,173,2
634,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
635,C,-33.74,-67.35,0.14,0.28,0,0.00,100.00,Yes,616,127,1
635,A,17.30,34.54,0.09,0.18,0,0.00,100.00,Yes,0,127,2
635,B,30.00,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
636,C,-31.51,-62.90,0.19,0.37,0,0.00,100.00,Yes,594,35,1
636,A,26.50,52.90,0.09,0.17,0,0.00,100.00,Yes,0,35,2
636,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
637,C,-37.74,-75.32,0.14,0.29,0,0.00,100.00,Yes,601,135,1
637,A,16.50,32.94,0.09,0.18,0,0.00,100.00,Yes,0,135,2
637,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
638,C,-34.83,-69.51,0.16,0.33,0,0.00,100.00,Yes,628,113,1
638,A,18.70,37.33,0.09,0.17,0,0.00,100.00,Yes,0,113,2
638,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
639,C,-30.52,-60.91,0.17,0.35,0,0.00,100.00,Yes,596,23,1
639,A,27.70,55.30,0.09,0.18,0,0.00,100.00,Yes,0,23,2
639,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
640,C,-44.34,-88.51,0.13,0.26,0,0.00,100.00,Yes,689,208,1
640,A,9.20,18.37,0.09,0.18,0,0.00,100.00,Yes,0,208,2
640,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
641,C,-37.64,-75.14,0.12,0.25,0,0.00,100.00,Yes,622,95,1
641,A,20.50,40.93,0.09,0.18,0,0.00,100.00,Yes,0,95,2
641,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
642,C,-42.25,-84.33,0.12,0.24,0,0.00,100.00,Yes,665,183,1
642,A,11.71,23.37,0.09,0.18,0,0.00,100.00,Yes,0,183,2
642,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
643,C,-41.15,-82.13,0.12,0.23,0,0.00,100.00,Yes,553,324,1
643,A,-2.39,-4.78,0.10,0.19,0,0.00,100.00,Yes,0,324,1
643,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
644,C,-30.54,-60.95,0.15,0.29,0,0.00,100.00,Yes,548,108,1
644,A,19.20,38.33,0.09,0.18,0,0.00,100.00,Yes,0,108,2
644,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
645,C,-39.34,-78.52,0.14,0.27,0,0.00,100.00,Yes,606,129,1
645,A,17.10,34.14,0.09,0.18,0,0.00,100.00,Yes,0,129,2
645,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
646,C,-35.44,-70.74,0.15,0.30,0,0.00,100.00,Yes,624,122,1
646,A,17.80,35.54,0.09,0.18,0,0.00,100.00,Yes,0,122,2
646,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
647,C,-31.34,-62.55,0.14,0.28,0,0.00,100.00,Yes,523,124,1
647,A,17.61,35.14,0.09,0.18,0,0.00,100.00,Yes,0,124,2
647,B,30.00,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
648,C,-62.59,-124.94,0.08,0.15,0,0.00,100.00,Yes,0,926,3
648,A,-62.60,-124.94,0.09,0.17,0,0.00,100.00,Yes,0,926,1
648,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
649,C,-40.35,-80.53,0.12,0.23,0,0.00,100.00,Yes,589,175,1
649,A,12.50,24.96,0.09,0.19,0,0.00,100.00,Yes,0,175,1
649,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
650,C,-34.04,-67.95,0.13,0.26,0,0.00,100.00,Yes,598,183,1
650,A,11.70,23.36,0.09,0.18,0,0.00,100.00,Yes,0,183,2
650,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
651,C,-62.29,-124.34,0.08,0.16,0,0.00,100.00,Yes,0,923,3
651,A,-62.30,-124.35,0.09,0.18,0,0.00,100.00,Yes,0,923,1
651,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
652,C,-43.15,-86.13,0.11,0.22,0,0.00,100.00,Yes,579,225,2
652,A,7.50,14.98,0.09,0.19,0,0.00,100.00,Yes,0,225,1
652,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
653,C,-62.49,-124.74,0.08,0.15,0,0.00,100.00,Yes,0,925,3
653,A,-62.50,-124.75,0.09,0.17,0,0.00,100.00,Yes,0,925,1
653,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,2
654,C,-61.49,-122.74,0.07,0.15,0,0.00,100.00,Yes,0,915,3
654,A,-61.50,-122.75,0.09,0.17,0,0.00,100.00,Yes,0,915,1
654,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
655,C,-39.84,-79.53,0.13,0.25,0,0.00,100.00,Yes,628,106,1
655,A,19.40,38.73,0.09,0.18,0,0.00,100.00,Yes,0,106,2
655,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
656,C,-39.85,-79.55,0.12,0.23,0,0.00,100.00,Yes,673,239,1
656,A,6.10,12.18,0.09,0.18,0,0.00,100.00,Yes,0,239,1
656,B,30.01,59.89,0.08,0.17,0,0.00,100.00,No,0,0,3
657,C,-31.52,-62.91,0.17,0.35,0,0.00,100.00,Yes,580,56,1
657,A,24.40,48.71,0.09,0.17,0,0.00,100.00,Yes,0,56,2
657,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
658,C,-62.09,-123.94,0.08,0.16,0,0.00,100.00,Yes,0,921,3
658,A,-62.10,-123.94,0.09,0.18,0,0.00,100.00,Yes,0,921,1
658,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
659,C,-46.56,-92.93,0.12,0.24,0,0.00,100.00,Yes,700,122,1
659,A,17.80,35.54,0.09,0.18,0,0.00,100.00,Yes,0,122,2
659,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
660,C,-28.43,-56.74,0.16,0.32,0,0.00,100.00,Yes,561,87,1
660,A,21.30,42.52,0.09,0.17,0,0.00,100.00,Yes,0,87,2
660,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
661,C,-36.93,-73.71,0.16,0.32,0,0.00,100.00,Yes,634,69,1
661,A,23.10,46.11,0.09,0.18,0,0.00,100.00,Yes,0,69,2
661,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
662,C,-62.39,-124.53,0.08,0.15,0,0.00,100.00,Yes,0,924,3
662,A,-62.40,-124.55,0.09,0.17,0,0.00,100.00,Yes,0,924,1
662,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
663,C,-31.94,-63.75,0.14,0.27,0,0.00,100.00,Yes,539,144,1
663,A,15.60,31.15,0.09,0.18,0,0.00,100.00,Yes,0,144,2
663,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
664,C,-31.54,-62.95,0.14,0.27,0,0.00,100.00,Yes,569,151,1
664,A,14.90,29.75,0.09,0.18,0,0.00,100.00,Yes,0,151,2
664,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
665,C,-31.73,-63.34,0.15,0.31,0,0.00,100.00,Yes,572,94,1
665,A,20.60,41.13,0.09,0.18,0,0.00,100.00,Yes,0,94,2
665,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
666,C,-31.42,-62.72,0.17,0.34,0,0.00,100.00,Yes,563,80,1
666,A,22.00,43.92,0.09,0.18,0,0.00,100.00,Yes,0,80,2
666,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
667,C,-62.09,-123.94,0.07,0.15,0,0.00,100.00,Yes,0,921,3
667,A,-62.10,-123.95,0.09,0.17,0,0.00,100.00,Yes,0,921,1
667,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
668,C,-59.09,-117.95,0.08,0.15,0,0.00,100.00,Yes,0,891,3
668,A,-59.10,-117.96,0.09,0.17,0,0.00,100.00,Yes,0,891,1
668,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
669,C,-34.05,-67.96,0.11,0.23,0,0.00,100.00,Yes,504,225,1
669,A,7.50,14.98,0.09,0.18,0,0.00,100.00,Yes,0,225,1
669,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
670,C,-33.04,-65.95,0.13,0.26,0,0.00,100.00,Yes,604,86,1
670,A,21.40,42.72,0.09,0.18,0,0.00,100.00,Yes,0,86,2
670,B,30.00,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
671,C,-31.44,-62.75,0.15,0.29,0,0.00,100.00,Yes,599,103,1
671,A,19.70,39.33,0.09,0.18,0,0.00,100.00,Yes,0,103,2
671,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
672,C,-35.04,-69.94,0.14,0.28,0,0.00,100.00,Yes,557,140,1
672,A,16.00,31.94,0.09,0.18,0,0.00,100.00,Yes,0,140,2
672,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
673,C,-36.85,-73.55,0.13,0.27,0,0.00,100.00,Yes,553,239,1
673,A,6.10,12.18,0.09,0.19,0,0.00,100.00,Yes,0,239,2
673,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
674,C,-33.93,-67.72,0.17,0.33,0,0.00,100.00,Yes,599,56,1
674,A,24.40,48.71,0.09,0.18,0,0.00,100.00,Yes,0,56,2
674,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
675,C,-62.79,-125.34,0.08,0.15,0,0.00,100.00,Yes,0,928,3
675,A,-62.80,-125.34,0.09,0.18,0,0.00,100.00,Yes,0,928,1
675,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
676,C,-60.29,-120.35,0.08,0.15,0,0.00,100.00,Yes,0,903,3
676,A,-60.30,-120.36,0.09,0.17,0,0.00,100.00,Yes,0,903,1
676,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
677,C,-38.05,-75.95,0.11,0.21,0,0.00,100.00,Yes,513,302,2
677,A,-0.19,-0.39,0.09,0.18,0,0.00,100.00,Yes,0,302,1
677,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
678,C,-35.14,-70.15,0.12,0.25,0,0.00,100.00,Yes,550,168,1
678,A,13.20,26.36,0.09,0.18,0,0.00,100.00,Yes,0,168,2
678,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
679,C,-39.24,-78.32,0.14,0.27,0,0.00,100.00,Yes,660,137,1
679,A,16.30,32.54,0.09,0.18,0,0.00,100.00,Yes,0,137,2
679,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
680,C,-43.56,-86.94,0.10,0.20,0,0.00,100.00,Yes,702,157,2
680,A,14.30,28.55,0.09,0.18,0,0.00,100.00,Yes,0,157,1
680,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
681,C,-40.44,-80.72,0.13,0.26,0,0.00,100.00,Yes,604,160,1
681,A,14.00,27.95,0.09,0.18,0,0.00,100.00,Yes,0,160,2
681,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
682,C,-43.34,-86.52,0.13,0.26,0,0.00,100.00,Yes,616,261,1
682,A,3.91,7.79,0.09,0.19,0,0.00,100.00,Yes,0,261,2
682,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
683,C,-37.04,-73.93,0.14,0.27,0,0.00,100.00,Yes,644,91,1
683,A,20.91,41.73,0.09,0.18,0,0.00,100.00,Yes,0,91,2
683,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
684,C,-38.24,-76.32,0.15,0.29,0,0.00,100.00,Yes,646,91,1
