episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
442,A,-55.88,-111.54,0.14,0.27,0,0.00,100.00,Yes,636,793,1
443,C,-44.32,-88.46,0.15,0.31,0,0.00,100.00,Yes,744,0,3
443,B,-57.98,-115.73,0.12,0.24,0,0.00,100.00,Yes,870,790,2
443,A,-55.28,-110.35,0.13,0.26,0,0.00,100.00,Yes,850,790,1
444,C,-11.79,-23.53,0.43,0.86,445,44.50,55.50,Yes,419,0,3
444,B,-56.98,-113.74,0.12,0.23,0,0.00,100.00,Yes,759,775,2
444,A,-57.08,-113.94,0.12,0.25,0,0.00,100.00,Yes,844,775,1
445,C,-35.83,-71.52,0.14,0.27,0,0.00,100.00,Yes,659,0,3
445,B,-60.48,-120.72,0.12,0.24,0,0.00,100.00,Yes,893,819,2
445,A,-56.38,-112.54,0.13,0.25,0,0.00,100.00,Yes,848,819,1
446,C,-52.88,-105.54,0.10,0.20,0,0.00,100.00,Yes,829,0,3
446,B,-59.68,-119.13,0.12,0.24,0,0.00,100.00,Yes,883,798,2
446,A,-52.98,-105.76,0.13,0.26,0,0.00,100.00,Yes,805,798,1
447,C,-28.29,-56.46,0.20,0.39,0,0.00,100.00,Yes,584,0,1
447,B,-57.68,-115.14,0.12,0.24,0,0.00,100.00,Yes,842,795,3
447,A,-52.98,-105.76,0.13,0.25,0,0.00,100.00,Yes,819,795,2
448,C,-56.28,-112.33,0.11,0.22,0,0.00,100.00,Yes,365,520,3
448,B,-32.02,-63.91,0.22,0.43,0,0.00,100.00,Yes,608,70,1
448,A,-35.37,-70.60,0.13,0.25,0,0.00,100.00,Yes,580,590,2
449,C,-53.78,-107.35,0.10,0.21,0,0.00,100.00,Yes,838,0,3
449,B,-59.58,-118.92,0.12,0.24,0,0.00,100.00,Yes,859,786,2
449,A,-52.88,-105.55,0.13,0.26,0,0.00,100.00,Yes,667,786,1
450,C,-39.35,-78.54,0.47,0.94,460,46.00,54.00,Yes,694,0,3
450,B,-54.98,-109.74,0.12,0.24,0,0.00,100.00,Yes,790,780,2
450,A,-53.18,-106.15,0.13,0.26,0,0.00,100.00,Yes,674,780,1
451,C,-19.60,-39.12,0.17,0.35,0,0.00,100.00,Yes,497,0,1
451,B,-59.48,-118.73,0.12,0.24,0,0.00,100.00,Yes,877,830,3
451,A,-57.08,-113.94,0.13,0.25,0,0.00,100.00,Yes,842,830,2
452,C,-56.38,-112.54,0.11,0.22,0,0.00,100.00,Yes,864,0,3
452,B,-48.87,-97.55,0.10,0.20,0,0.00,100.00,Yes,370,611,2
452,A,-37.37,-74.59,0.11,0.21,0,0.00,100.00,Yes,274,611,1
453,C,-35.42,-70.70,0.17,0.33,0,0.00,100.00,Yes,655,0,1
453,B,-58.98,-117.73,0.11,0.23,0,0.00,100.00,Yes,796,775,3
453,A,-56.79,-113.35,0.12,0.24,0,0.00,100.00,Yes,859,775,2
454,C,-40.34,-80.52,0.13,0.26,0,0.00,100.00,Yes,704,17,3
454,B,-20.49,-40.90,0.25,0.50,0,0.00,100.00,Yes,490,55,1
454,A,8.36,16.69,0.13,0.27,0,0.00,100.00,Yes,162,72,2
455,C,-0.05,-0.10,0.49,0.98,574,57.40,42.60,Yes,302,0,1
455,B,-60.08,-119.92,0.13,0.26,0,0.00,100.00,Yes,895,816,3
455,A,-56.18,-112.14,0.14,0.28,0,0.00,100.00,Yes,824,816,2
456,C,-32.34,-64.56,0.12,0.25,0,0.00,100.00,Yes,624,0,3
456,B,-57.48,-114.73,0.12,0.24,0,0.00,100.00,Yes,818,796,2
456,A,-52.08,-103.96,0.13,0.26,0,0.00,100.00,Yes,742,796,1
457,C,-38.01,-75.87,0.16,0.32,0,0.00,100.00,Yes,681,0,3
457,B,-48.77,-97.34,0.11,0.22,0,0.00,100.00,Yes,464,573,2
457,A,-37.67,-75.19,0.11,0.23,0,0.00,100.00,Yes,396,573,1
458,C,-39.55,-78.94,0.14,0.28,0,0.00,100.00,Yes,615,85,2
458,B,-24.10,-48.10,0.20,0.40,0,0.00,100.00,Yes,472,155,1
458,A,-12.85,-25.66,0.12,0.25,0,0.00,100.00,Yes,189,240,3
459,C,-26.00,-51.90,0.17,0.34,0,0.00,100.00,Yes,561,0,3
459,B,-60.58,-120.92,0.13,0.25,0,0.00,100.00,Yes,874,794,2
459,A,-53.08,-105.95,0.14,0.27,0,0.00,100.00,Yes,775,794,1
460,C,-23.81,-47.53,0.57,1.14,629,62.90,37.10,Yes,539,0,1
460,B,-58.98,-117.73,0.12,0.25,0,0.00,100.00,Yes,877,773,3
460,A,-54.98,-109.75,0.13,0.26,0,0.00,100.00,Yes,823,773,2
461,C,-51.28,-102.36,0.10,0.20,0,0.00,100.00,Yes,813,0,3
461,B,-50.96,-101.71,0.12,0.24,0,0.00,100.00,Yes,738,587,2
461,A,-31.06,-62.01,0.12,0.24,0,0.00,100.00,Yes,87,587,1
462,C,-31.39,-62.66,0.19,0.37,0,0.00,100.00,Yes,615,0,1
462,B,-27.10,-54.10,0.18,0.37,0,0.00,100.00,Yes,494,142,2
462,A,-20.46,-40.84,0.10,0.20,0,0.00,100.00,Yes,363,142,3
463,C,-14.89,-29.72,0.38,0.76,396,39.60,60.40,Yes,450,0,3
463,B,-45.04,-89.90,0.13,0.26,0,0.00,100.00,Yes,658,442,2
463,A,-22.85,-45.62,0.12,0.23,0,0.00,100.00,Yes,114,442,1
464,C,-1.57,-3.13,0.46,0.93,522,52.20,47.80,Yes,317,0,1
464,B,-59.08,-117.93,0.12,0.23,0,0.00,100.00,Yes,869,734,3
464,A,-50.88,-101.56,0.13,0.25,0,0.00,100.00,Yes,692,734,2
465,C,-27.41,-54.71,0.17,0.34,0,0.00,100.00,Yes,575,0,3
465,B,-60.48,-120.71,0.13,0.26,0,0.00,100.00,Yes,832,789,2
465,A,-54.18,-108.14,0.14,0.27,0,0.00,100.00,Yes,612,789,1
466,C,-33.02,-65.90,0.15,0.30,0,0.00,100.00,Yes,631,0,3
466,B,-57.89,-115.54,0.11,0.22,0,0.00,100.00,Yes,676,812,2
466,A,-54.99,-109.76,0.12,0.24,0,0.00,100.00,Yes,839,812,1
467,C,-59.19,-118.14,0.09,0.17,0,0.00,100.00,Yes,892,0,3
467,B,-56.48,-112.73,0.13,0.25,0,0.00,100.00,Yes,821,767,2
467,A,-52.58,-104.95,0.14,0.27,0,0.00,100.00,Yes,722,767,1
468,C,-50.87,-101.53,0.11,0.21,0,0.00,100.00,Yes,782,95,3
468,B,-12.17,-24.30,0.25,0.51,0,0.00,100.00,Yes,417,52,1
468,A,-4.95,-9.87,0.13,0.26,0,0.00,100.00,Yes,207,147,2
469,C,-26.78,-53.46,0.20,0.41,0,0.00,100.00,Yes,569,0,1
469,B,-61.98,-123.72,0.12,0.24,0,0.00,100.00,Yes,888,833,3
469,A,-56.48,-112.74,0.13,0.25,0,0.00,100.00,Yes,861,833,2
470,C,-26.51,-52.92,0.15,0.31,0,0.00,100.00,Yes,566,0,2
470,B,-28.00,-55.89,0.17,0.34,0,0.00,100.00,Yes,448,144,2
470,A,-4.25,-8.48,0.09,0.18,0,0.00,100.00,Yes,199,144,3
471,C,-21.11,-42.14,0.33,0.66,325,32.50,67.50,Yes,512,0,3
471,B,-60.68,-121.12,0.12,0.24,0,0.00,100.00,Yes,860,819,2
471,A,-56.88,-113.54,0.13,0.25,0,0.00,100.00,Yes,842,819,1
472,C,-32.43,-64.72,0.14,0.28,0,0.00,100.00,Yes,625,0,3
472,B,-58.68,-117.13,0.12,0.24,0,0.00,100.00,Yes,860,836,2
472,A,-55.88,-111.54,0.13,0.26,0,0.00,100.00,Yes,804,836,1
473,C,-35.61,-71.08,0.15,0.31,0,0.00,100.00,Yes,657,0,3
473,B,-25.73,-51.35,0.15,0.30,0,0.00,100.00,Yes,262,312,2
473,A,-35.78,-71.41,0.11,0.22,0,0.00,100.00,Yes,356,312,1
474,C,-2.37,-4.72,0.46,0.91,513,51.30,48.70,Yes,325,0,1
474,B,-36.65,-73.15,0.19,0.38,0,0.00,100.00,Yes,641,53,2
474,A,-40.17,-80.19,0.12,0.23,0,0.00,100.00,Yes,650,53,3
475,C,-38.02,-75.89,0.15,0.29,0,0.00,100.00,Yes,681,0,3
475,B,-59.38,-118.52,0.13,0.25,0,0.00,100.00,Yes,813,802,2
475,A,-54.28,-108.35,0.13,0.27,0,0.00,100.00,Yes,729,802,1
476,C,-34.32,-68.51,0.15,0.30,0,0.00,100.00,Yes,644,0,3
476,B,-60.78,-121.32,0.12,0.24,0,0.00,100.00,Yes,896,819,2
476,A,-56.78,-113.34,0.13,0.25,0,0.00,100.00,Yes,850,819,1
477,C,-34.81,-69.48,0.16,0.32,0,0.00,100.00,Yes,649,0,3
477,B,-59.78,-119.32,0.12,0.24,0,0.00,100.00,Yes,868,779,2
477,A,-53.18,-106.15,0.13,0.26,0,0.00,100.00,Yes,785,779,1
478,C,-29.74,-59.36,0.15,0.31,0,0.00,100.00,Yes,598,0,3
478,B,-58.78,-117.33,0.12,0.24,0,0.00,100.00,Yes,873,808,2
478,A,-55.08,-109.95,0.13,0.26,0,0.00,100.00,Yes,827,808,1
479,C,-59.38,-118.53,0.10,0.20,0,0.00,100.00,Yes,358,553,3
479,B,-20.12,-40.15,0.19,0.37,0,0.00,100.00,Yes,455,85,1
479,A,-38.07,-75.99,0.12,0.24,0,0.00,100.00,Yes,596,638,2
480,C,-28.22,-56.32,0.16,0.32,0,0.00,100.00,Yes,583,0,3
480,B,-59.99,-119.73,0.11,0.23,0,0.00,100.00,Yes,666,822,3
480,A,-54.19,-108.16,0.12,0.24,0,0.00,100.00,Yes,840,822,1
481,C,-38.20,-76.26,0.17,0.34,0,0.00,100.00,Yes,683,0,1
481,B,-45.27,-90.35,0.11,0.22,0,0.00,100.00,Yes,459,583,2
481,A,-32.67,-65.21,0.11,0.22,0,0.00,100.00,Yes,319,583,1
482,C,-23.01,-45.94,0.16,0.32,0,0.00,100.00,Yes,531,0,1
482,B,-44.57,-88.96,0.08,0.16,0,0.00,100.00,Yes,358,389,3
482,A,-15.05,-30.03,0.09,0.18,0,0.00,100.00,Yes,62,389,2
483,C,-40.02,-79.88,0.14,0.29,0,0.00,100.00,Yes,701,0,3
483,B,-58.48,-116.73,0.12,0.24,0,0.00,100.00,Yes,875,822,2
483,A,-56.68,-113.14,0.13,0.25,0,0.00,100.00,Yes,856,822,1
484,C,-39.62,-79.08,0.15,0.30,0,0.00,100.00,Yes,697,0,3
484,B,-61.08,-121.92,0.12,0.24,0,0.00,100.00,Yes,882,811,2
484,A,-55.18,-110.15,0.13,0.25,0,0.00,100.00,Yes,844,811,1
485,C,-34.40,-68.67,0.17,0.34,0,0.00,100.00,Yes,645,0,1
485,B,-58.08,-115.94,0.11,0.22,0,0.00,100.00,Yes,762,817,3
485,A,-54.79,-109.36,0.12,0.24,0,0.00,100.00,Yes,846,817,2
486,C,-55.88,-111.54,0.10,0.20,0,0.00,100.00,Yes,859,0,3
486,B,-59.98,-119.73,0.12,0.23,0,0.00,100.00,Yes,870,835,2
486,A,-56.99,-113.74,0.12,0.25,0,0.00,100.00,Yes,846,835,1
487,C,-55.27,-110.32,0.11,0.22,0,0.00,100.00,Yes,403,465,3
487,B,-4.47,-8.91,0.26,0.53,0,0.00,100.00,Yes,318,54,1
487,A,-39.56,-78.97,0.13,0.26,0,0.00,100.00,Yes,635,519,2
488,C,-46.47,-92.76,0.10,0.19,0,0.00,100.00,Yes,537,380,2
488,B,-9.19,-18.33,0.21,0.41,0,0.00,100.00,Yes,392,4,1
488,A,-34.16,-68.19,0.10,0.19,0,0.00,100.00,Yes,411,384,3
489,C,-43.24,-86.31,0.13,0.26,0,0.00,100.00,Yes,733,0,3
489,B,-57.08,-113.93,0.13,0.25,0,0.00,100.00,Yes,828,792,2
489,A,-52.48,-104.75,0.13,0.27,0,0.00,100.00,Yes,713,792,1
490,C,6.65,13.27,0.54,1.08,636,63.60,36.40,Yes,235,0,1
490,B,-60.58,-120.92,0.13,0.25,0,0.00,100.00,Yes,799,810,3
490,A,-54.48,-108.75,0.13,0.27,0,0.00,100.00,Yes,842,810,2
491,C,-23.83,-47.57,0.45,0.89,454,45.40,54.60,Yes,539,0,3
491,B,-56.08,-111.94,0.12,0.24,0,0.00,100.00,Yes,765,774,2
491,A,-51.48,-102.76,0.13,0.26,0,0.00,100.00,Yes,728,774,1
492,C,-33.41,-66.68,0.16,0.32,0,0.00,100.00,Yes,635,0,3
492,B,-60.18,-120.12,0.13,0.25,0,0.00,100.00,Yes,854,810,2
492,A,-53.98,-107.75,0.13,0.27,0,0.00,100.00,Yes,796,810,1
493,C,8.55,17.07,0.48,0.97,564,56.40,43.60,Yes,216,0,1
493,B,-58.88,-117.53,0.12,0.25,0,0.00,100.00,Yes,815,799,3
493,A,-55.78,-111.34,0.13,0.27,0,0.00,100.00,Yes,852,799,2
494,C,-40.15,-80.14,0.62,1.24,633,63.30,36.70,Yes,702,0,1
494,B,-60.18,-120.12,0.12,0.24,0,0.00,100.00,Yes,895,790,3
494,A,-54.78,-109.35,0.13,0.26,0,0.00,100.00,Yes,834,790,2
495,C,-25.30,-50.50,0.17,0.34,0,0.00,100.00,Yes,554,0,3
495,B,-58.48,-116.73,0.13,0.25,0,0.00,100.00,Yes,726,799,2
495,A,-52.48,-104.75,0.13,0.27,0,0.00,100.00,Yes,775,799,1
496,C,-35.73,-71.32,0.14,0.28,0,0.00,100.00,Yes,658,0,3
496,B,-61.98,-123.71,0.12,0.24,0,0.00,100.00,Yes,874,746,2
496,A,-50.18,-100.16,0.13,0.26,0,0.00,100.00,Yes,702,746,1
497,C,-24.51,-48.93,0.16,0.32,0,0.00,100.00,Yes,546,0,1
497,B,-47.16,-94.13,0.11,0.22,0,0.00,100.00,Yes,449,469,2
497,A,-29.56,-59.00,0.11,0.21,0,0.00,100.00,Yes,269,469,1
498,C,-32.30,-64.48,0.17,0.34,0,0.00,100.00,Yes,624,0,1
498,B,-60.18,-120.12,0.12,0.24,0,0.00,100.00,Yes,884,764,3
498,A,-53.08,-105.96,0.13,0.26,0,0.00,100.00,Yes,804,764,2
499,C,-33.30,-66.47,0.18,0.35,0,0.00,100.00,Yes,634,0,1
499,B,-53.97,-107.72,0.08,0.15,0,0.00,100.00,Yes,140,737,3
499,A,-44.37,-88.56,0.09,0.17,0,0.00,100.00,Yes,7,737,2
500,C,-35.40,-70.67,0.16,0.33,0,0.00,100.00,Yes,655,0,3
500,B,-59.38,-118.53,0.12,0.24,0,0.00,100.00,Yes,874,785,2
500,A,-55.08,-109.95,0.13,0.26,0,0.00,100.00,Yes,847,785,1
1,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
1,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
1,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
2,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
2,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
2,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
3,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
3,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
3,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
4,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
4,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
4,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
5,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
5,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
5,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
6,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
6,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
6,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
7,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
7,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
7,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
8,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
8,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
8,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
9,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
9,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
9,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
10,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
10,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
10,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
11,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
11,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
11,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
12,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
12,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
12,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
13,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
13,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
13,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
14,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
14,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
14,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
15,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
15,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
15,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
16,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
16,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
16,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
17,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
17,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
17,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
18,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
18,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
18,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
19,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
19,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
19,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
20,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
20,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
20,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
21,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
21,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
21,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
22,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
22,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
22,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
23,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
23,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
23,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
24,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
24,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
24,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
25,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
25,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
25,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
26,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
26,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
26,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
27,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
27,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
27,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
28,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
28,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
28,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
29,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
29,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
29,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
30,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
30,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
30,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
31,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
31,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
31,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
32,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
32,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
32,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
33,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
33,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
33,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
34,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
34,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
34,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
35,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
35,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
35,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
36,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
36,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
36,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
37,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
37,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
37,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
38,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
38,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
38,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
39,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
39,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
39,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
40,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
40,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
40,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
41,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
41,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
41,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
42,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
42,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
42,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
43,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
43,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
43,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
44,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
44,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
44,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
45,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
45,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
45,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
46,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
46,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
46,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
47,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
47,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
47,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
48,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
48,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
48,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
49,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
49,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
49,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
50,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
50,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
50,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
51,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
51,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
51,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
52,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
52,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
52,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
53,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
53,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
53,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
54,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
54,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
54,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
55,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
55,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
55,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
56,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
56,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
56,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
57,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
57,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
57,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
58,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
